01,79114306010,79119527739,2023-06-06T15:09:34,2023-06-06T15:10:11
01,79119777683,79119527739,2023-06-08T03:58:54,2023-06-08T03:59:23
01,79119527739,79112990825,2023-06-09T06:57:56,2023-06-09T06:58:47
01,79112990825,79119527739,2023-06-09T12:39:31,2023-06-09T12:40:37
01,79117916294,79119527739,2023-06-11T13:11:26,2023-06-11T13:11:53
01,79112516788,79119527739,2023-06-12T20:08:31,2023-06-12T20:09:31
02,79119777683,79119527739,2023-06-14T19:29:53,2023-06-14T19:31:33
02,79117316187,79119527739,2023-06-19T03:22:59,2023-06-19T03:24:34
01,79119527739,79112516788,2023-06-20T00:59:04,2023-06-20T01:00:05
02,79119527739,79112990825,2023-06-20T20:17:20,2023-06-20T20:18:28
02,79119527739,79117125269,2023-06-21T06:17:41,2023-06-21T06:18:27
02,79119527739,79115852301,2023-06-23T19:32:44,2023-06-23T19:34:25
02,79114306010,79119527739,2023-06-26T14:49:49,2023-06-26T14:50:36
02,79112659766,79119527739,2023-06-30T14:42:21,2023-06-30T14:43:34
02,79119527739,79112990825,2023-07-01T16:11:04,2023-07-01T16:12:22
02,79115852301,79119527739,2023-07-05T15:55:46,2023-07-05T15:57:03
01,79119527739,79117316187,2023-07-10T06:53:27,2023-07-10T06:54:28
01,79117916294,79119527739,2023-07-28T08:35:25,2023-07-28T08:36:48
02,79115045571,79119527739,2023-08-02T00:22:01,2023-08-02T00:23:27
01,79114306010,79119527739,2023-08-07T20:13:52,2023-08-07T20:14:24
01,79119527739,79115045571,2023-08-17T18:05:59,2023-08-17T18:06:55
02,79119527739,79115045571,2023-08-24T19:55:39,2023-08-24T19:56:20
01,79111128830,79119527739,2023-08-27T15:36:58,2023-08-27T15:37:37
01,79119527739,79119335652,2023-09-06T06:33:04,2023-09-06T06:33:44
01,79119527739,79117316187,2023-09-08T00:36:20,2023-09-08T00:37:51
02,79119527739,79113603427,2023-09-08T15:33:53,2023-09-08T15:35:24
02,79115852301,79119527739,2023-09-09T22:06:54,2023-09-09T22:07:53
01,79119335652,79119527739,2023-09-11T11:29:55,2023-09-11T11:31:45
01,79119527739,79119777683,2023-09-14T03:48:11,2023-09-14T03:49:42
01,79117916294,79119527739,2023-09-14T20:49:26,2023-09-14T20:50:31
02,79113083029,79119527739,2023-09-27T12:55:55,2023-09-27T12:57
01,79119777683,79119527739,2023-09-28T17:25:42,2023-09-28T17:26:36
02,79119527739,79117316187,2023-10-02T20:26:11,2023-10-02T20:27:39
02,79112079644,79119527739,2023-10-12T23:41:14,2023-10-12T23:42:23
02,79113083029,79119527739,2023-10-13T07:45:31,2023-10-13T07:46:07
01,79119527739,79112990825,2023-10-14T09:05:19,2023-10-14T09:06:03
01,79115852301,79119527739,2023-10-15T12:38:38,2023-10-15T12:39:27
01,79115043072,79119527739,2023-10-25T05:17:05,2023-10-25T05:18:22
01,79119527739,79112990825,2023-10-26T02:45:43,2023-10-26T02:46:46
02,79117316187,79119527739,2023-10-27T12:30:14,2023-10-27T12:31:06
01,79115852301,79119527739,2023-10-30T02:59:29,2023-10-30T03:00:39
01,79119527739,79115043072,2023-11-02T07:08:34,2023-11-02T07:09:34
01,79113083029,79119527739,2023-11-08T07:47:38,2023-11-08T07:48:30
01,79119527739,79115852301,2023-11-13T15:51:08,2023-11-13T15:51:32
02,79119527739,79117316187,2023-11-17T04:18:22,2023-11-17T04:19:37
01,79119527739,79113603427,2023-11-18T05:13:34,2023-11-18T05:14:27
02,79112990825,79119527739,2023-11-18T11:38:09,2023-11-18T11:39:38
02,79119527739,79115045571,2023-11-21T20:03:16,2023-11-21T20:04:43
02,79112079644,79119527739,2023-11-22T02:37:25,2023-11-22T02:38:26
01,79113603427,79119527739,2023-11-28T21:38:40,2023-11-28T21:39:40
01,79115852301,79119527739,2023-11-29T07:22,2023-11-29T07:22:48
01,79117916294,79119527739,2023-12-05T09:23:26,2023-12-05T09:24:32
02,79112516788,79119527739,2023-12-06T07:08:08,2023-12-06T07:08:22
02,79119138732,79119527739,2023-12-06T07:49:02,2023-12-06T07:49:36
02,79115852301,79119527739,2023-12-08T05:15:23,2023-12-08T05:16:21
02,79119527739,79112079644,2023-12-11T12:29:41,2023-12-11T12:30:13
01,79115045571,79119527739,2023-12-11T18:28:21,2023-12-11T18:30:01
01,79114306010,79119527739,2023-12-18T03:16:30,2023-12-18T03:17:47
01,79113603427,79119527739,2023-12-21T12:43:44,2023-12-21T12:43:54
01,79117916294,79119527739,2023-12-22T16:44:12,2023-12-22T16:45:47
02,79113083029,79119527739,2023-12-23T23:01:59,2023-12-23T23:03:12
01,79119527739,79117316187,2023-12-24T03:02:52,2023-12-24T03:04:19
02,79115043072,79119527739,2023-12-27T14:16:14,2023-12-27T14:17:42
01,79119527739,79118417990,2024-01-02T04:30:20,2024-01-02T04:31:16
01,79113083029,79119527739,2024-01-08T08:45:56,2024-01-08T08:46:53
01,79115852301,79119527739,2024-01-09T00:19:27,2024-01-09T00:20:46
01,79119527739,79112659766,2024-01-10T10:18:33,2024-01-10T10:19:28
02,79119527739,79117916294,2024-01-14T00:28:49,2024-01-14T00:29:33
01,79112516788,79119527739,2024-01-16T11:16:48,2024-01-16T11:17:55
01,79119777683,79119527739,2024-01-20T21:47,2024-01-20T21:48:12
01,79119527739,79115045571,2024-01-21T06:15:35,2024-01-21T06:16:30
02,79119527739,79112659766,2024-01-23T14:31:39,2024-01-23T14:32:08
02,79117125269,79119527739,2024-01-30T11:58:24,2024-01-30T11:59:45
01,79119138732,79119527739,2024-01-31T01:51:15,2024-01-31T01:51:51
02,79112990825,79119527739,2024-02-04T14:17:04,2024-02-04T14:17:59
01,79119777683,79119527739,2024-02-04T20:16:18,2024-02-04T20:17:08
02,79119527739,79111128830,2024-02-07T04:30:48,2024-02-07T04:31:42
02,79115570247,79119527739,2024-02-09T23:56:18,2024-02-09T23:57:42
01,79113083029,79119527739,2024-02-10T04:05:03,2024-02-10T04:06:35
01,79113603427,79119527739,2024-02-12T00:58:10,2024-02-12T00:59:09
02,79117316187,79119527739,2024-02-12T07:45:56,2024-02-12T07:47:08
02,79119527739,79112516788,2024-02-15T18:14:10,2024-02-15T18:14:39
01,79117916294,79119527739,2024-02-19T02:21:43,2024-02-19T02:22:41
02,79119527739,79117316187,2024-02-19T23:14:43,2024-02-19T23:16:22
01,79119527739,79112516788,2024-02-21T02:05:22,2024-02-21T02:06:05
02,79113083029,79119527739,2024-02-22T12:38:09,2024-02-22T12:39:32
01,79119527739,79115852301,2024-02-25T20:13:18,2024-02-25T20:14:19
02,79117316187,79119527739,2024-02-28T20:15:54,2024-02-28T20:16:37
02,79119527739,79115570247,2024-02-29T10:19:20,2024-02-29T10:20:36
02,79119527739,79113603427,2024-03-03T18:10:52,2024-03-03T18:11:47
02,79113603427,79119527739,2024-03-06T09:34:55,2024-03-06T09:35:57
02,79117316187,79119527739,2024-03-14T12:12:29,2024-03-14T12:13:48
02,79119138732,79119527739,2024-03-17T01:43:57,2024-03-17T01:45:24
02,79119527739,79115852301,2024-03-20T23:05:16,2024-03-20T23:06:47
01,79119527739,79112990825,2024-03-22T02:52:21,2024-03-22T02:52:55
02,79119777683,79119527739,2024-03-25T02:31:48,2024-03-25T02:32:34
01,79119527739,79115852301,2024-04-08T23:38:27,2024-04-08T23:39:44
01,79119527739,79111128830,2024-04-09T01:15:35,2024-04-09T01:16:23
02,79119777683,79119527739,2024-04-10T03:24:17,2024-04-10T03:25:10
02,79119527739,79112516788,2024-04-11T02:59:14,2024-04-11T03:00:26
02,79119527739,79117916294,2024-04-11T17:28:51,2024-04-11T17:30:07
02,79119527739,79119777683,2024-04-13T18:39:53,2024-04-13T18:41:05
01,79119527739,79117316187,2024-04-17T17:15,2024-04-17T17:15:45
02,79115043072,79119527739,2024-04-17T19:22:40,2024-04-17T19:23:28
01,79119527739,79112659766,2024-04-18T05:29:32,2024-04-18T05:30:32
01,79118417990,79119527739,2024-04-18T13:15:28,2024-04-18T13:16:14
01,79119138732,79119527739,2024-04-18T22:26:14,2024-04-18T22:27:06
02,79119527739,79111128830,2024-04-19T08:26:06,2024-04-19T08:27:48
02,79115852301,79119527739,2024-04-19T13:33:57,2024-04-19T13:34:28
01,79119527739,79118417990,2024-04-19T22:55:10,2024-04-19T22:55:49
02,79112990825,79119527739,2024-04-22T03:45:50,2024-04-22T03:46:59
01,79119527739,79115043072,2024-04-24T03:10:06,2024-04-24T03:10:37
01,79119527739,79115045571,2024-04-26T02:55:35,2024-04-26T02:56:24
02,79119527739,79112659766,2024-04-26T05:55:54,2024-04-26T05:57
02,79119527739,79117316187,2024-04-28T05:20:46,2024-04-28T05:22:30
02,79119527739,79117916294,2024-04-29T07:03:01,2024-04-29T07:03:51
02,79112990825,79119527739,2024-05-01T19:34:18,2024-05-01T19:35:14
01,79118417990,79119527739,2024-05-12T19:13:19,2024-05-12T19:14:20
02,79119527739,79114306010,2024-05-14T21:43:18,2024-05-14T21:43:43
02,79119777683,79119527739,2024-05-16T07:23:56,2024-05-16T07:24:48
02,79117916294,79119527739,2024-05-16T14:31:16,2024-05-16T14:32:05
02,79119527739,79117916294,2024-06-02T06:35:10,2024-06-02T06:36:03
01,79115043072,79119527739,2024-06-11T07:37:57,2024-06-11T07:39:13
01,79119527739,79115852301,2024-06-11T18:18:49,2024-06-11T18:19:48
01,79119527739,79115570247,2024-06-13T14:32:24,2024-06-13T14:33:29
02,79119527739,79113603427,2024-06-17T01:45:52,2024-06-17T01:46:52
02,79119527739,79117125269,2024-06-18T08:06:58,2024-06-18T08:08:01
01,79119138732,79119527739,2024-06-20T00:07:59,2024-06-20T00:08:30
01,79119777683,79119527739,2024-06-20T00:50:43,2024-06-20T00:52:12
02,79119527739,79115045571,2024-06-21T02:44:23,2024-06-21T02:45:48
01,79119527739,79115852301,2024-06-23T05:31:47,2024-06-23T05:32:22
01,79113603427,79119527739,2024-06-23T22:47:49,2024-06-23T22:49
01,79115043072,79119527739,2024-07-01T20:24:57,2024-07-01T20:25:57
01,79115852301,79119527739,2024-07-04T15:47:17,2024-07-04T15:48:08
01,79115570247,79119527739,2024-07-05T00:25:32,2024-07-05T00:26:23
02,79118417990,79119527739,2024-07-06T01:36:24,2024-07-06T01:37:45
02,79119527739,79115852301,2024-07-08T04:00:51,2024-07-08T04:01:05
02,79117916294,79119527739,2024-07-09T04:29:07,2024-07-09T04:29:54
01,79119777683,79119527739,2024-07-12T19:34:44,2024-07-12T19:35:28
01,79119527739,79112990825,2024-07-18T11:06:42,2024-07-18T11:07:36
01,79117125269,79119527739,2024-07-18T19:15:01,2024-07-18T19:15:58
02,79118417990,79119527739,2024-07-24T19:55:01,2024-07-24T19:56:23
02,79119527739,79119777683,2024-07-26T22:52:39,2024-07-26T22:53:57
02,79119527739,79111128830,2024-07-27T16:05:32,2024-07-27T16:06:24
01,79115043072,79119527739,2024-07-27T20:28:43,2024-07-27T20:29:38
01,79117916294,79119527739,2024-07-30T14:13:36,2024-07-30T14:14:37
01,79111128830,79119527739,2024-07-30T17:16:33,2024-07-30T17:17:27
02,79112079644,79119527739,2024-07-31T02:59:36,2024-07-31T03:00:48
02,79118417990,79119527739,2024-08-04T04:15:29,2024-08-04T04:16:07
01,79119138732,79119527739,2024-08-04T08:02:55,2024-08-04T08:03:48
02,79118417990,79119527739,2024-08-07T19:22:42,2024-08-07T19:23:55
02,79119527739,79115852301,2024-08-08T09:59,2024-08-08T10:00:33
01,79117916294,79119527739,2024-08-08T10:45:19,2024-08-08T10:46:05
01,79119527739,79115045571,2024-08-12T12:39:07,2024-08-12T12:40:06
02,79119527739,79115043072,2024-08-13T09:03:40,2024-08-13T09:03:50
01,79119527739,79112659766,2024-08-14T07:13,2024-08-14T07:14:01
01,79119777683,79119527739,2024-08-14T08:01:05,2024-08-14T08:01:34
01,79119527739,79117916294,2024-08-19T05:09:58,2024-08-19T05:10:58
01,79112990825,79119527739,2024-08-20T14:43:34,2024-08-20T14:44:25
01,79113603427,79119527739,2024-08-23T00:44:55,2024-08-23T00:45:57
02,79111128830,79119527739,2024-08-24T06:46:29,2024-08-24T06:46:54
01,79119527739,79112516788,2024-08-25T04:58:29,2024-08-25T04:59:07
01,79119527739,79119138732,2024-08-30T05:44:34,2024-08-30T05:46:09
01,79113083029,79119527739,2024-08-30T17:29:08,2024-08-30T17:29:40
01,79113083029,79119527739,2024-09-05T06:59:04,2024-09-05T07:00
01,79112516788,79119527739,2024-09-05T07:22:07,2024-09-05T07:22:37
02,79112990825,79119527739,2024-09-05T11:36:35,2024-09-05T11:37:52
02,79119527739,79112990825,2024-09-05T22:47:30,2024-09-05T22:48:35
02,79119527739,79112659766,2024-09-06T19:21:22,2024-09-06T19:22:24
02,79119527739,79115852301,2024-09-06T23:49:26,2024-09-06T23:50:06
01,79119527739,79112990825,2024-09-08T08:41:53,2024-09-08T08:42:39
01,79119527739,79117125269,2024-09-11T16:47:17,2024-09-11T16:48:15
02,79112516788,79119527739,2024-09-12T06:58:44,2024-09-12T06:59:45
02,79119527739,79117916294,2024-09-12T09:10:10,2024-09-12T09:11:45
01,79119527739,79117916294,2024-09-21T09:34:26,2024-09-21T09:35:04
02,79118417990,79119527739,2024-09-22T18:48,2024-09-22T18:48:18
02,79111128830,79119527739,2024-09-27T17:16:36,2024-09-27T17:17:33
02,79111128830,79119527739,2024-09-29T20:20:38,2024-09-29T20:22:05
02,79119527739,79118417990,2024-10-03T23:31:39,2024-10-03T23:32:22
01,79115852301,79119527739,2024-10-09T20:30:38,2024-10-09T20:31:40
01,79119527739,79115570247,2024-10-09T23:40:33,2024-10-09T23:41:15
01,79113603427,79119527739,2024-10-10T08:08:07,2024-10-10T08:09:21
01,79117125269,79119527739,2024-10-12T15:10:22,2024-10-12T15:11:50
02,79113083029,79119527739,2024-10-13T22:59:25,2024-10-13T23:00:28
01,79115570247,79119527739,2024-10-18T23:35:50,2024-10-18T23:37:23
01,79118417990,79119527739,2024-10-21T15:04:24,2024-10-21T15:04:58
02,79119335652,79119527739,2024-10-22T00:10:05,2024-10-22T00:10:52
01,79119527739,79112659766,2024-10-22T18:20:32,2024-10-22T18:21:49
02,79118417990,79119527739,2024-10-30T05:47:12,2024-10-30T05:47:58
02,79119527739,79111128830,2024-11-03T01:12:52,2024-11-03T01:13:12
01,79119527739,79115852301,2024-11-03T20:37:02,2024-11-03T20:37:54
01,79115045571,79119527739,2024-11-04T16:03:52,2024-11-04T16:04:54
01,79117916294,79119527739,2024-11-05T20:31:43,2024-11-05T20:32:49
01,79115043072,79119527739,2024-11-12T01:03:18,2024-11-12T01:04:15
01,79119527739,79117916294,2024-11-14T04:54:49,2024-11-14T04:56:13
01,79119527739,79117125269,2024-11-15T00:36:26,2024-11-15T00:37:45
02,79119527739,79118417990,2024-11-15T07:55:12,2024-11-15T07:56:13
02,79119527739,79113603427,2024-11-15T17:02:09,2024-11-15T17:03:42
01,79112516788,79119527739,2024-11-18T06:10:15,2024-11-18T06:11:12
01,79119527739,79117125269,2024-11-21T14:55:43,2024-11-21T14:56:49
02,79119527739,79113603427,2024-11-25T06:57:45,2024-11-25T06:58:49
01,79115043072,79119527739,2024-11-28T20:19:30,2024-11-28T20:20:30
02,79112990825,79119527739,2024-12-01T01:03:51,2024-12-01T01:04:28
01,79114306010,79119527739,2024-12-02T13:34:51,2024-12-02T13:35:30
02,79119527739,79111128830,2024-12-07T23:26:21,2024-12-07T23:26:53
02,79118417990,79119527739,2024-12-08T01:15:45,2024-12-08T01:16:57
01,79119138732,79119527739,2024-12-12T21:21:06,2024-12-12T21:21:44
01,79119527739,79119777683,2024-12-13T20:21:18,2024-12-13T20:22:17
02,79113083029,79119527739,2024-12-13T21:31:28,2024-12-13T21:32:10
02,79119527739,79112990825,2024-12-14T18:23:22,2024-12-14T18:24:49
01,79119138732,79119527739,2024-12-16T22:11:10,2024-12-16T22:12:29
01,79119527739,79115570247,2024-12-18T18:11:23,2024-12-18T18:12:25
02,79119527739,79119777683,2024-12-18T18:48:10,2024-12-18T18:49:15
01,79119527739,79115045571,2024-12-20T16:02:30,2024-12-20T16:03:03
02,79117316187,79119527739,2024-12-21T17:02:49,2024-12-21T17:04:32
02,79112516788,79119527739,2024-12-23T00:36:47,2024-12-23T00:38:02
02,79112079644,79119527739,2024-12-24T21:08:03,2024-12-24T21:08:39
02,79119527739,79119138732,2024-12-25T19:51:31,2024-12-25T19:51:49
01,79118417990,79119527739,2024-12-26T01:14:06,2024-12-26T01:14:58
01,79119527739,79117316187,2024-12-27T03:28:06,2024-12-27T03:28:32
02,79119527739,79119335652,2024-12-27T10:14:24,2024-12-27T10:15:35
02,79119527739,79117316187,2024-12-27T12:57:28,2024-12-27T12:58:33
02,79119527739,79115043072,2024-12-28T00:26:46,2024-12-28T00:27:39
